name,company,location,average_salary
TRADE MARKETING EXECUTIVE,CONG TY CO PHAN MY PHAM QUOC TE THUY DUNG,TP HCM,12.5
Account Manager - International Market,Cong Ty Co Phan Bkav,Ha Noi,16.4
Nhan Vien Ke Toan Noi Bo,CONG TY CO PHAN MY PHAM QUOC TE THUY DUNG,Ha Noi,8.5
THUC TAP SINH NHAN SU,CONG TY CO PHAN MY PHAM QUOC TE THUY DUNG,Ha Noi,3.5
Nhan Vien Hanh Chinh Le Tan,Cong Ty TNHH Melody Logistics,TP HCM,8.0
ASSISTANT BRAND MANAGER,CONG TY CO PHAN MY PHAM QUOC TE THUY DUNG,TP HCM,17.5
Event Planner,CONG TY CO PHAN MY PHAM QUOC TE THUY DUNG,TP HCM,12.5
"Trinh Duoc Vien OTC - KV Thanh Hoa, Nghe An",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Nghe An,15.0
MARKET RESEARCH LINH VUC MY PHAM,CONG TY CO PHAN MY PHAM QUOC TE THUY DUNG,TP HCM,10.5
Graphic Designer / Nhan Vien Thiet Ke Do Hoa,CONG TY CO PHAN MY PHAM QUOC TE THUY DUNG,TP HCM,12.0
"Trinh Duoc Vien OTC - KV Da Nang, Quang Nam",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Da Nang,15.0
"Trinh Duoc Vien OTC - KV Tien Giang, Ben Tre",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Ben Tre,15.0
"Trinh Duoc Vien OTC - KV Ha Noi, Hai Duong",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Hai Duong,15.0
Trinh Duoc Vien OTC - KV  Lam Dong,CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Lam Dong,15.0
"Trinh Duoc Vien OTC - KV Ha Tinh, Quang Binh",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Ha Tinh,15.0
Nhan Vien Thu Ngan Nha Hang,Nha Hang Kobe Teppanyaki,TP HCM,7.5
"Trinh Duoc Vien OTC - KV Ninh Thuan, Binh Thuan",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Binh Thuan,15.0
GA ASSOCIATE - NHAN VIEN HANH CHINH [ TIENG ANH / TIENG HAN ],CONG TY CO PHAN DONGWHA VIET NAM,Thai Nguyen,15.0
"Trinh Duoc Vien OTC - KV Dak Lak, Dak Nong",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Dak Lak,15.0
Middle/Senior Frontend Developer - Da Nang,CONG TY CO PHAN VNEXT SOFTWARE,Da Nang,23.4
"Trinh Duoc Vien OTC - KV Quang Ngai, Binh Dinh",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Binh Dinh,15.0
"Trinh Duoc Vien OTC - KV Kien Giang, Hau Giang",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Hau Giang,15.0
[QUAN 11] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
"Trinh Duoc Vien OTC - KV TPHCM, Binh Duong",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Binh Duong,15.0
"Trinh Duoc Vien OTC - KV Vinh Long, Tra Vinh",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Tra Vinh,15.0
"Trinh Duoc Vien OTC - KV Binh Phuoc, Tay Ninh",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Binh Phuoc,15.0
"Trinh Duoc Vien OTC - KV Soc Trang, Bac Lieu, Ca Mau",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Bac Lieu,15.0
"Trinh Duoc Vien OTC - KV  Kon Tum, Gia Lai",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Gia Lai,15.0
"Trinh Duoc Vien OTC - KV Can Tho, Long An",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Can Tho,15.0
"Trinh Duoc Vien OTC - KV  Quang Tri, Thua Thien-Hue",CONG TY CO PHAN DUOC LAM DONG (LADOPHAR),Quang Tri,15.0
Dau Bep Teppanyaki (Biet Tieng Anh hoac Tieng Nhat),Nha Hang Kobe Teppanyaki,TP HCM,10.0
Nhan Vien Tiep Thuc,Nha Hang Kobe Teppanyaki,TP HCM,8.5
QA ASSOCIATE - CHUYEN VIEN CHAT LUONG,CONG TY CO PHAN DONGWHA VIET NAM,Thai Nguyen,15.0
Nhan Vien Ke Toan Thue,CONG TY CO PHAN DONGWHA VIET NAM,Thai Nguyen,12.5
Back-end Developer - Da Nang,CONG TY CO PHAN VNEXT SOFTWARE,Da Nang,28.1
[QUAN 10] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
[QUAN 9] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
[QUAN 8] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
[QUAN 7] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
[QUAN 6] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
[QUAN 5] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
[QUAN 4] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
Nhan Vien Ky Thuat Dien - Dien Tu (Hai Duong),CONG TY TNHH THUONG MAI NGUYEN HA,Hai Duong,8.6
[QUAN 3] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
Nhan Vien Ky Thuat Dien - Dien Tu (Bac Ninh),CONG TY TNHH THUONG MAI NGUYEN HA,Bac Ninh,8.6
[QUAN 2] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
Android Developer,CONG TY CO PHAN VNEXT SOFTWARE,Ha Noi,25.8
[QUAN BINH TAN] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
Nhan Vien Ky Thuat Dien - Dien Tu (Ha Noi),CONG TY TNHH THUONG MAI NGUYEN HA,Ha Noi,9.0
[QUAN 12] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
[QUAN BINH THANH] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
[QUAN GO VAP] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
[QUAN PHU NHUAN] NHAN VIEN KINH DOANH (TRINH DUOC VIEN),Cong Ty TNHH Duoc Pham Thuoc Viet,TP HCM,15.0
Nhan Vien Ky Thuat Dien - Dien Tu (Hung Yen),CONG TY TNHH THUONG MAI NGUYEN HA,Hung Yen,8.6
Nhan Vien Ky Thuat Dien - Dien Tu (Hoa Binh),CONG TY TNHH THUONG MAI NGUYEN HA,Hoa Binh,8.6
Nhan Vien Ky Thuat Dien - Dien Tu (Binh Phuoc),CONG TY TNHH THUONG MAI NGUYEN HA,Binh Phuoc,8.6
[Ha Noi] Project Manager (Tieng Anh/ Tieng Nhat),CONG TY CO PHAN VNEXT SOFTWARE,Ha Noi,35.2
Nhan Vien Ky Thuat Dien - Dien Tu (Bac Kan),CONG TY TNHH THUONG MAI NGUYEN HA,Bac Can,8.6
Nhan Vien Ky Thuat Dien - Dien Tu (Hai Phong),CONG TY TNHH THUONG MAI NGUYEN HA,Hai Phong,9.0
Nhan Vien Ky Thuat Dien - Dien Tu (Quang Nam),CONG TY TNHH THUONG MAI NGUYEN HA,Quang Nam,8.6
Nhan Vien Ky Thuat Dien - Dien Tu (Quang Ninh),CONG TY TNHH THUONG MAI NGUYEN HA,Quang Ninh,9.0
"Mobile Apps Engineer (Android, Flutter, React Native )",Cong Ty CP Phan Mem MOR,Ha Noi,24.6
Giam Sat Ban Hang,Cong Ty TNHH SX&TM Duoc Pham Tam Binh,TP HCM,21.5
Trinh Duoc Vien [Dak Lak],Cong Ty TNHH SX&TM Duoc Pham Tam Binh,Dak Lak,12.5
"Ky Su Trac Dac - Ha Nam, Vinh Phuc, Binh Duong",Cong Ty CP Thiet Ke Va Xay Dung Giza Viet Nam,Binh Duong,11.5
Nhan Vien Sale Online,Cong Ty CP My Pham Thien Nhien Co Mem,Ha Noi,11.0
[Ha Noi] Nhan Vien Kinh Doanh,"VMTC INTERNATIONAL FORWARDING VIET NAM CO.,LTD",Ha Noi,12.5
Trinh Duoc Vien [Dong Nai],Cong Ty TNHH SX&TM Duoc Pham Tam Binh,Dong Nai,12.5
[HN] Nhan Vien Ban Hang My Pham Showroom,Cong Ty Co Phan Benh Vien Huu Nghi Quoc Te Ha Noi,Ha Noi,9.0
Truong Bo Phan Dam Bao Chat Luong (QA),Cong Ty TNHH SX&TM Duoc Pham Tam Binh,Ha Noi,22.5
Nhan Vien Ky Thuat Vat Tu,Cong Ty Co Phan Cong Nghe Renso,TP HCM,13.5
"Nhan Vien Kinh Doanh [ Lam Dong, Long An, Quang Nam ]",Cong Ty Co Phan Cong Nghe Renso,Long An,12.5
"Nhan Vien Kinh Doanh [ Ho Chi Minh, Binh Duong, Dong Nai ]",Cong Ty Co Phan Cong Nghe Renso,Binh Duong,12.5
[Hai Phong] Nhan Vien Kinh Doanh,"VMTC INTERNATIONAL FORWARDING VIET NAM CO.,LTD",Hai Phong,12.5
[HCM] Nhan Vien Ban Hang My Pham Showroom,Cong Ty Co Phan Benh Vien Huu Nghi Quoc Te Ha Noi,TP HCM,12.5
Nhan Vien Sale Admin,Cong Ty Co Phan Cong Nghe Renso,TP HCM,10.5
Nhan Vien Xuat Nhap Khau,Cong Ty Co Phan Cong Nghe Renso,TP HCM,13.5
[Ha Noi] Chuyen Vien Quan Ly Hoc Tap,Cong Ty Co Phan Giao Duc Hallo English,Ha Noi,8.5
Chuyen Vien Phong Dao Tao (Mang Tuyen Dung Giao Vien Tieng Anh),Cong Ty Co Phan Giao Duc Hallo English,Ha Noi,9.0
(Gia Lam - Ha Noi) NHAN VIEN KE TOAN TONG HOP,CONG TY CO PHAN XAY DUNG LUXURY PALACE VIET NAM,Ha Noi,11.0
Nhan Vien Tro Giang Part-Time Ca Toi,Cong Ty Co Phan Giao Duc Hallo English,Ha Noi,3.5
THUC TAP SINH MARKETING,CONG TY TNHH VAN PHUC,TP HCM,5.5
Thuc Tap Sinh Kinh Doanh,CONG TY TNHH VAN PHUC,TP HCM,5.5
[HN] NHAN VIEN KINH DOANH DU AN,Cong Ty Co Phan Tap Doan Vinatech Viet Nam,Ha Noi,26.0
NHAN VIEN DICH VU KHACH HANG KENH ONLINE,Cong Ty TNHH Dao Hai San,TP HCM,9.5
"[HN] Nhan Vien Ky Thuat San Xuat - Tam Hiep, Phuc Tho",Cong Ty Co Phan Tap Doan Vinatech Viet Nam,Ha Noi,11.0
Giam Sat Ban Hang Thi Truong Khu Vuc Quan 12,CONG TY TNHH TELIO VIET NAM,TP HCM,27.5
"[Quan 4,7,12,Binh Chanh] Nhan Vien Kinh Doanh Thi Truong Tieu Dung",CONG TY TNHH TELIO VIET NAM,TP HCM,12.5
Quan Ly Kinh Doanh Kenh Tieu Dung,Cong Ty Co Phan Tap Doan Duoc Pham Va Thuong Mai SOHACO (SOHACO GROUP),Da Nang,22.5
[Ha Noi] Quan Ly Ban Le He Thong Cua Hang Thoi Trang,He Thong Thoi Trang Cao Cap Pantio,Ha Noi,17.5
NHAN VIEN DAO TAO,Hawaii Education,TP HCM,10.5
CUA HANG TRUONG - THAI NGUYEN,He Thong Thoi Trang Cao Cap Pantio,Thai Nguyen,10.0
CUA HANG TRUONG - NINH BINH,He Thong Thoi Trang Cao Cap Pantio,Ninh Binh,10.0
Truong Phong Ky Thuat Nganh May,He Thong Thoi Trang Cao Cap Pantio,Ha Noi,30.0
Nhan Vien Sale Online Thoi Trang,He Thong Thoi Trang Cao Cap Pantio,Ha Noi,11.0
Nhan Vien Kinh Doanh [ Tieng Nhat ],"WATANABE PIPE VIETNAM CO., LTD.",TP HCM,14.5
Receptionist - Tilia Dist.2,"CBRE Vietnam Co., Ltd.",TP HCM,8.5
Nhan Vien Le Tan - Cham Soc Khach Hang (Aqua City - Dong Nai),"CBRE Vietnam Co., Ltd.",Dong Nai,7.5
Nhan Vien Ho Tro (Concierge) - TP. Vung Tau,"CBRE Vietnam Co., Ltd.",Ba Ria - Vung Tau,7.0
NHAN VIEN CSKH GAME MOBILE,Cong Ty TNHH TMDV ADFLY Viet Nam,TP HCM,8.5
[HCM] Nhan Vien Tu Van Va Cham Soc Khach Hang Tai Showroom- (Luong Tu 12-15 trieu),CONG TY CO PHAN TIERRA,TP HCM,13.5
NHAN VIEN THI TRUONG,Cong ty TNHH Vilapa,Ha Noi,9.75
[HN] Nhan Vien Tu Van Va Cham Soc Khach Hang Tai Showroom (Luong Tu 12-15 trieu),CONG TY CO PHAN TIERRA,Ha Noi,13.5
CHUYEN VIEN DOI NGOAI,Cong Ty TNHH TMDV ADFLY Viet Nam,TP HCM,15.5
NHAN VIEN QUAN TRI WEBSITE,Cong ty TNHH Vilapa,Ha Noi,9.25
Nhan Vien Chung Tu Xuat Nhap Khau Kiem Mua Hang (Tieng Anh),Cong Ty CP Thuong Mai Truc Tuyen Dang Gia,Ha Noi,12.5
Graphic Designer,CONG TY CO PHAN AVE GROUP,Nghe An,10.0
Receptionist - SaiGon Center D.1,"CBRE Vietnam Co., Ltd.",TP HCM,10.0
Nhan Vien Ban Hang Tai Cua Hang Quan 2,CONG TY TNHH EMERS VIETNAM,TP HCM,8.25
Marketing Consultant,CONG TY TNHH BEETSOFT,Ha Noi,12.5
GIAM DOC THI TRUONG,CONG TY CO PHAN AVE GROUP,Nghe An,50.0
Nhan Vien Le Tan - Cham Soc Khach Hang ( Tropicana Ho Tram ),"CBRE Vietnam Co., Ltd.",Ba Ria - Vung Tau,7.5
Nhan Vien Kinh Doanh May Bom Chim Hcppump Tai Ha Noi,CONG TY TNHH QUOC TE THUY DONG LUC,Ha Noi,11.5
Nhan Vien Marketing,Cong Ty TNHH Thiet Bi Dien Nuoc Ha Thanh,Ha Noi,8.0
Truong Phong Hanh Chinh Nhan Su - Biet Tieng Trung,CONG TY TNHH QUOC TE THUY DONG LUC,TP HCM,17.5
Nhan Vien Ke Toan Tong Hop,CONG TY TNHH QUOC TE THUY DONG LUC,TP HCM,15.0
Nhan Vien Ke Toan Ban Hang,Cong Ty TNHH Thiet Bi Dien Nuoc Ha Thanh,Ha Noi,8.0
Nhan Vien Cham Soc Khach Hang,Cong Ty TNHH Thiet Bi Dien Nuoc Ha Thanh,Ha Noi,7.75
[Bac Ninh] Nhan Vien Bao Tri,TAP DOAN VMED - VMED GROUP,Bac Ninh,9.5
Nhan Vien R&D Bao Bi - LEGAL,Cong Ty TNHH Thuc Pham NFC,Dong Nai,9.5
Chuyen Vien IT (Quan Tri Mang & Bao Mat),TAP DOAN VMED - VMED GROUP,Ha Noi,17.0
[HCM] THUC TAP SINH HO TRO KINH DOANH (SALES ADMIN),TAP DOAN VMED - VMED GROUP,TP HCM,2.9999995
"Nhan Vien Thu Thap, Thong Ke So Lieu",CONG TY CO PHAN BAT DONG SAN TIMES PRO,Ha Noi,8.5
Nhan Vien Dao Tao,Cong Ty TNHH Thuc Pham NFC,Dong Nai,12.0
Ke Toan Truong,CONG TY CO PHAN BAT DONG SAN TIMES PRO,Ha Noi,16.5
Tro Ly Giam Doc Du An,CONG TY CO PHAN BAT DONG SAN TIMES PRO,Ha Noi,8.5
Nhan Vien Thiet Ke Do Hoa,CONG TY CO PHAN BAT DONG SAN TIMES PRO,Ha Noi,12.5
Nhan Vien Le Tan Kiem Tu Van Website,CONG TY CO PHAN BAT DONG SAN TIMES PRO,Ha Noi,8.25
Bien Tap Vien To Chuc San Xuat,Cong Ty TNHH Truyen Thong Unicomm,Ha Noi,10.5
Thuc Tap Sinh Ke Toan,CONG TY CO PHAN BAT DONG SAN TIMES PRO,Ha Noi,3.5
Nhan Vien PR,Cong Ty TNHH Truyen Thong Unicomm,Ha Noi,10.5
Chuyen Vien Tuyen Dung,CONG TY CO PHAN BAT DONG SAN TIMES PRO,Ha Noi,10.0
Nhan Vien Nhan Su,CONG TY CO PHAN BAT DONG SAN TIMES PRO,Ha Noi,8.5
Nhan Vien Admin Bat Dong San Chuyen Nhuong,CONG TY CO PHAN BAT DONG SAN TIMES PRO,Ha Noi,8.5
Nhan Vien Cham Soc Khach Hang,"CBRE Vietnam Co., Ltd.",TP HCM,9.0
Senior Analyst - Valuation Servies - Ho Chi Minh,"CBRE Vietnam Co., Ltd.",TP HCM,24.5
Market Reseach Analyst,"CBRE Vietnam Co., Ltd.",TP HCM,11.5
"Nhan Vien Ky Thuat Bao Tri (Starlake - Tay Ho Tay, Ha Noi)","CBRE Vietnam Co., Ltd.",Ha Noi,7.75
Senior Analyst - Valuation Servies - Ha Noi,"CBRE Vietnam Co., Ltd.",Ha Noi,24.5
"Nhan Vien Le Tan (Starlake - Tay Ho Tay, Ha Noi)","CBRE Vietnam Co., Ltd.",Ha Noi,7.5
Nhan Vien Du An Truyen Thong The Thao,Cong Ty TNHH Truyen Thong Unicomm,Ha Noi,10.5
UI Designer,Cong Ty TNHH Truyen Thong Unicomm,Ha Noi,16.0
Account Executive,Cong Ty TNHH Truyen Thong Unicomm,Ha Noi,10.5
Nhan Vien Tu Van Dich Vu Truyen Thong Quang Cao,Cong Ty TNHH Truyen Thong Unicomm,Ha Noi,10.5
Social Media Manager,Cong Ty TNHH Truyen Thong Unicomm,Ha Noi,13.5
Nhan Vien Sang Tao Noi Dung,Cong Ty TNHH Truyen Thong Unicomm,Ha Noi,10.0
Nhan Vien Content Marketing,Cong Ty TNHH San Pham Thien Nhien Va Huu Co Ona Global,Ha Noi,12.5
[Ha Noi] Nhan Vien Kinh Doanh - Thu Nhap Up To 7 Trieu/Thang + Thuong Doanh So,FBC Group,Ha Noi,7.0
Seo Manager,Cong ty TNHH Xuat nhap khau Thuong mai Yen Phat,Ha Noi,25.0
CHUYEN VIEN MULTIMEDIA,Cong Ty TNHH Dich Vu Thuong Mai Hoang Binh,TP HCM,13.5
Nhan Vien Seo Thu Nhap 15-20 Trieu,Cong ty TNHH Xuat nhap khau Thuong mai Yen Phat,Ha Noi,17.5
"Nhan Vien Marketing (Mang Cho Thue Nha, Can Ho)",Cong Ty TNHH Dich Vu Thuong Mai Hoang Binh,Ha Noi,10.5
BUSINESS DEVELOPMENT REPRESENTATIVE,Cong Ty TNHH Dich Vu Thuong Mai Hoang Binh,TP HCM,12.5
Tester,GMO-Z.com RUNSYSTEM - Thanh Vien Tap Doan GMO INTERNET Nhat Ban,Ha Noi,17.5
Giam Doc Chi Nhanh Lao Cai,VIEN THAM MY MEDIC SKIN,Lao Cai,50.0
Truong Phong Tu Van [Quang Ninh],VIEN THAM MY MEDIC SKIN,Quang Ninh,35.0
[Hai Phong] Nhan Vien Sale Logistic (Khong Y/C Kinh Nghiem),CONG TY CO PHAN XAY DUNG GOM SU VIET HUONG,Hai Phong,11.5
[Ha Noi] Nhan Vien Bien Kich - Bien Tap,VIEN THAM MY MEDIC SKIN,Ha Noi,13.5
Bac Sy Spa (HCM),VIEN THAM MY MEDIC SKIN,TP HCM,30.0
[Ha Noi] Nhan Vien Sale Logistic (Khong Y/C Kinh Nghiem),CONG TY CO PHAN XAY DUNG GOM SU VIET HUONG,Ha Noi,11.5
Bac Sy Spa - Tham My (Bien Hoa - Dong Nai),VIEN THAM MY MEDIC SKIN,Dong Nai,30.0
Bac Sy Spa - Tham My (Can Tho),VIEN THAM MY MEDIC SKIN,Can Tho,35.0
Nhan Vien Thiet Ke Website,VIEN THAM MY MEDIC SKIN,Ha Noi,17.5
Leader Ads,VIEN THAM MY MEDIC SKIN,Ha Noi,35.0
Nhan Vien MC Truyen Thong,VIEN THAM MY MEDIC SKIN,Ha Noi,12.5
Truong Phong Dich Vu,VIEN THAM MY MEDIC SKIN,Quang Ninh,35.0
Bac Sy Spa - Tham My (TP Lao Cai),VIEN THAM MY MEDIC SKIN,Lao Cai,35.0
Nhan Vien Telesale,VIEN THAM MY MEDIC SKIN,Ha Noi,12.5
Bac Sy Spa - Tham My (Ha Noi),VIEN THAM MY MEDIC SKIN,Ha Noi,80.0
Bac Sy Spa - Tham My (Da Nang),VIEN THAM MY MEDIC SKIN,Da Nang,80.0
Nhan Vien Ke Toan Thanh Toan,CONG TY TNHH THUONG MAI VA KY THUAT QUOC VIET,TP HCM,10.0
Nhan Vien Ky Thuat Dien Cong Nghiep,CONG TY TNHH THUONG MAI VA KY THUAT QUOC VIET,TP HCM,8.5
Nhan Vien Ho Tro Ky Thuat - Mang Bien Tan,CONG TY TNHH THUONG MAI VA KY THUAT QUOC VIET,TP HCM,10.0
Ky Su Kinh Doanh (Dien - Tu Dong Hoa),CONG TY TNHH THUONG MAI VA KY THUAT QUOC VIET,TP HCM,10.0
Ky Su Lap Trinh,CONG TY TNHH THUONG MAI VA KY THUAT QUOC VIET,TP HCM,10.5
TRUONG PHONG MARKETING,CONG TY CO PHAN KIEN TRUC NOI THAT ELKAY,Ha Noi,32.5
Truong Nhom Marketing,CONG TY CO PHAN KIEN TRUC NOI THAT ELKAY,Ha Noi,30.0
Nhan Vien Sales Outbound,CHI NHANH CONG TY TNHH DU LICH VA THUONG MAI HOANG TRA,TP HCM,14.0
NodeJS Developer,Cong Ty Co Phan Sang Tao Tre Viet Nam Miichisoft,Ha Noi,24.6
[[VP Hoang Mai] NHAN VIEN PHAT TRIEN DAI LY,CONG TY TNHH KANGWON GROUP,Ha Noi,35.0
Nhan Vien Bep Au,Melia Hanoi Hotel,Ha Noi,6.5
Chuyen Vien Sales Online,Cong Ty Co Phan Dau Tu K&G Viet Nam,Ha Noi,15.0
Nhan Vien Le Tan Van Phong,CONG TY CO PHAN KINH DOANH NHA HINODE,Ha Noi,7.0
Truong Nhom Quan Ly Thi Cong Kien Truc & Noi That,CONG TY CO PHAN KIEN TRUC NOI THAT ELKAY,Ha Noi,20.0
Chuyen Vien Du Toan Noi That - Kien Truc,CONG TY CO PHAN KIEN TRUC NOI THAT ELKAY,Ha Noi,17.5
Chuyen Vien Tuyen Dung & Truyen Thong Noi Bo,CONG TY CO PHAN KIEN TRUC NOI THAT ELKAY,Ha Noi,12.5
Nhan Vien Hanh Ly,Melia Hanoi Hotel,Ha Noi,6.5
Nhan Vien Bep Banh,Melia Hanoi Hotel,Ha Noi,6.5
[Yen Bai] Giam Sat Kinh Doanh Tieu Dung,Cong Ty Co Phan Dau Tu K&G Viet Nam,Yen Bai,25.0
Chuyen Vien Lay Mau Moi Truong,CONG TY TNHH CONG NGHE NHONHO,Ha Noi,7.25
"ReactJs Developer (Middle, Senior)",Cong Ty Co Phan Cong Nghe - Vien Thong Elcom,Ha Noi,30.0
Cobol Developer (Tieng Nhat N2),CONG TY TNHH BEETSOFT,Ha Noi,30.0
[Ha Noi] Chuyen Vien Telesale,CONG TY TNHH CONG NGHE NHONHO,Ha Noi,8.75
Truong Nhom Telesales,Hoc Vien Cong Nghe Thong Tin & Thiet Ke VTC - VTC Academy,Ha Noi,9.5
[HA NOI] Copywriter Mang My Pham luong cung tu 10 - 14M,CONG TY TNHH THUONG MAI VA DAU TU ACI GROUP,Ha Noi,12.0
Truong Phong Kinh Doanh BDS (Phat Trien/Quan Ly Dai Ly),Cong ty Co Phan Tap doan Hoang Minh,Ha Noi,17.5
Truong Nhom Kinh Doanh Nganh Hang Y Te Duoc Pham Tai Ho Chi Minh,CONG TY TNHH TELIO VIET NAM,TP HCM,25.0
Nhan Vien Ke Toan Thoi Vu (HD 9 thang),CONG TY TNHH BEETSOFT,Ha Noi,12.5
[Thuan Thanh - Bac Ninh] CUA HANG TRUONG THOI TRANG,Cong Ty Co Phan Dau Tu K&G Viet Nam,Bac Ninh,15.5
Senior Content Marketing,Cong Ty Co Phan San Xuat Va Thuong Mai Ngan Hoa,Ha Noi,16.0
Giam Sat Ban Hang Thi Truong Khu Vuc Hoc Mon,CONG TY TNHH TELIO VIET NAM,TP HCM,27.5
Ky Su Cau Noi (Brse) - Tieng Nhat N2,CONG TY TNHH BEETSOFT,Ha Noi,42.5
[Thuan Thanh - Bac Ninh] NHAN VIEN TU VAN BAN HANG THOI TRANG,Cong Ty Co Phan Dau Tu K&G Viet Nam,Bac Ninh,10.0
NHAN VIEN LE TAN HANH CHINH,CONG TY CO PHAN DAU TU XAY DUNG KINH DOANH LOC PHUC,TP HCM,8.0
Thuc Tap Sinh Nhan Su,CONG TY CO PHAN DAU TU XAY DUNG KINH DOANH LOC PHUC,TP HCM,4.5
Thuc Tap Sinh Kinh Doanh,CONG TY CO PHAN DAU TU XAY DUNG KINH DOANH LOC PHUC,TP HCM,5.5
Chuyen Vien Digital Marketing,Cong Ty Co Phan Tap Doan Meey Land,Ha Noi,15.0
Thuc Tap Sinh Marketing,CONG TY CO PHAN DAU TU XAY DUNG KINH DOANH LOC PHUC,TP HCM,5.0
Chuyen Vien Content Marketing,Cong Ty Co Phan Tap Doan Meey Land,Ha Noi,15.0
Thuc Tap Sinh Tuyen Dung (Ho Tro Tu 3 Trieu/Thang),Cong Ty Co Phan Tap Doan Meey Land,Ha Noi,3.0
Nhan Vien Account Planner (Agency),Cong Ty Co Phan Tap Doan Meey Land,Ha Noi,18.5
Nhan Vien Thiet Ke Do Hoa (Agency),Cong Ty Co Phan Tap Doan Meey Land,Ha Noi,11.0
Quan Ly Quy Hoach,CONG TY CO PHAN ONEW,Ha Noi,25.0
CHUYEN VIEN QUAN LY THIET KE KIEN TRUC,CONG TY CO PHAN ONEW,Ha Noi,16.0
Nhan Vien Kinh Doanh Thuc An/ Thuoc Thu Y  [Bac Lieu],CONG TY CO PHAN CONG NGHE SINH HOC R.E.P,Bac Lieu,13.95
Nhan Vien Ke Toan Tong Hop,SEASIDE BOUTIQUE RESORT QUY NHON,Binh Dinh,10.0
Truong Bo Phan Ky Thuat Dien,SEASIDE BOUTIQUE RESORT QUY NHON,Binh Dinh,10.0
QUAN LY THIET KE NOI THAT,CONG TY TNHH XAY DUNG & THUONG MAI DIEP GIA,TP HCM,17.5
Sous Chef/ Bep Pho,SEASIDE BOUTIQUE RESORT QUY NHON,Binh Dinh,10.0
Nhan Vien Hanh Ly,SEASIDE BOUTIQUE RESORT QUY NHON,Binh Dinh,4.5
Chef De Partie/Truong Ca Bep,SEASIDE BOUTIQUE RESORT QUY NHON,Binh Dinh,10.0
Nhan Vien Ke Toan Doanh Thu,SEASIDE BOUTIQUE RESORT QUY NHON,Binh Dinh,5.0
Nhan Vien Kinh Doanh Thuoc Thu Y [Dong Nai],CONG TY CO PHAN CONG NGHE SINH HOC R.E.P,Dong Nai,21.5
"Nhan Vien Kinh Doanh Thuc An/Thuoc Thu Y, Thuy San [Tra Vinh]",CONG TY CO PHAN CONG NGHE SINH HOC R.E.P,Tra Vinh,13.95
Nhan Vien Kinh Doanh Thuoc Thu Y [Binh Duong],CONG TY CO PHAN CONG NGHE SINH HOC R.E.P,Binh Duong,21.5
Nhan Vien Kinh Doanh Thuc An/ Thuoc Thu Y [SOC TRANG],CONG TY CO PHAN CONG NGHE SINH HOC R.E.P,Soc Trang,15.75
